name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition
"Батончик глазированный SNAQ FABRIQ арахис и карамель, 50 г",99.99,79.99,50.0,г,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Паста МАРКЕТ ПЕРЕКРЕСТОК томатная, 140 г",79.99,64.99,140.0,г,19.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Кондиционер-ополаскиватель для белья SYNERGETIC в ассортименте, 1,5 л",369.99,269.99,1.5,л,28.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Креветки неочищенные 120/150, 1 кг",799.0,599.99,1.0,кг,25.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Коньяк ДРЕВНИЙ ЭРИВАНЬ КВ марочный выдержанный 7 лет, 40%, 0,5 л (Армения)",659.99,549.99,0.5,л,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Слива Анжелино, 1 кг",179.9,159.99,1.0,кг,12.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Хлеб КОЛОМЕНСКОЕ Ржаной край заварной, 300 г",89.99,69.99,300.0,г,23.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Пиво VICTORIA Victoria Malaga, 4,8%, 0,33 л (Испания)",114.99,99.99,0.33,л,14.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Масло сладкосливочное ЭКОМИЛК Традиционное несолёное 82,5%, 380 г",399.99,319.99,380.0,г,21.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Напиток сокосодержащий ВОЛКОВСКАЯ ПИВОВАРНЯ Волчок грейпфрут-гибискус газированный, 0,45 л",89.9,69.99,0.45,л,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Курица ШЕФ ПЕРЕКРЁСТОК Том Ям с рисом, 250 г",249.99,199.99,250.0,г,21.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,5,2022-10-17,
"Коньяк SHUVALOV 5-летний, 40%, 0,5 л (Россия)",679.0,579.99,0.5,л,15.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Крекер ГРИБНОЕ ЛУКОШКО с шоколадной глазурью, 100 г",42.99,34.99,100.0,г,19.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сидр CIDRE ROYAL черная смородина, 5%, 0,75 л (Беларусь)",309.99,239.99,0.75,л,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Шоколад POBEDA Ghana; Dominicana горький; Ecuador молочный, 100 г",249.99,159.99,100.0,г,37.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Фасоль BONDUELLE Classique белая; красная; Expert белая в томатном соусе, 425 мл",119.99,84.99,425.0,мл,30.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Чай AHMAD TEA в ассортименте, 100 х 2 г",489.99,329.99,100.0,шт,33.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Печенье ЮБИЛЕЙНОЕ Постное; витаминизированное традиционное; с овсяными хлопьями, 268 г",95.99,69.99,268.0,г,28.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Конфеты IN CHOCO Амаретто вафельные с миндалём; ореховые, 150 г",209.99,129.99,150.0,г,39.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сухарики-греночки ВОРОНЦОВСКИЕ ржаные аджика; чеснок, 60 г",41.99,24.99,60.0,г,41.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Макаронные изделия PASTERONI в ассортименте, 400-450 г",119.99,79.99,450.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Бекон МАРКЕТ ПЕРЕКРЕСТОК сырокопчёный, 150 г",169.99,139.99,150.0,г,18.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Творог ПРОСТОКВАШИНО 9%, 180 г",109.99,89.99,180.0,г,19.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Торт MIREL Три шоколада, 900 г",799.99,649.99,900.0,г,19.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сыр ГОРОД СЫРА Голландский; Российский 45%, 125 г",159.99,99.99,125.0,г,38.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Шампунь HEAD & SHOULDERS в ассортименте, 200 мл",299.99,239.99,200.0,мл,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Гель для стирки MEINE LIEBE в ассортименте, 800 мл",469.99,319.99,800.0,мл,32.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Вино игристое ASTRALE Prosecco DOC белое брют, 11%, 0,75 л (Италия)",1699.0,1329.0,0.75,л,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Чай зелёный MAITRE DE THE Наполеон молочный улун, 100 г",499.99,399.99,100.0,г,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Коктейль PARMALAT Смузи йогуртный ананас-банан-апельсин-куркума; манго-ананас-красный апельсин-злаки; матча-яблоко-банан-киви 1,2%, 280 г",95.99,74.99,280.0,г,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Хрен МАРКЕТ ПЕРЕКРЕСТОК Столовый; со свёклой, 150 г",75.99,62.99,150.0,г,18.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Конфеты РОТФРОНТ Птичье молоко, 200 г",249.99,169.99,200.0,г,33.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Настойка ПЕРВАКЪ Домашняя крепкая горькая, 40%, 0,5 л (Россия)",359.99,309.99,0.5,л,14.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Вино SANGRE DE TORO Tempranillo красное сухое; Verdejo белое сухое, 13,5-14%, 0,75 л (Испания)",1099.0,799.99,0.75,л,28.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Кофе JACOBS Monarch; Monarch Intense растворимый; Day&Night растворимый декофеинизированный, 150 г",599.0,379.99,150.0,г,37.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Масло оливковое ZAMMARA Monte Etna D.О.P. нерафинированное, 500 мл",2399.0,1699.0,500.0,мл,30.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Соленья МАРКЕТ ПЕРЕКРЕСТОК Капуста квашеная с морковью-клюквой; морковые-укропом; Огурцы солёные; Чеснок белый солёный, 250-500 г",119.9,89.99,500.0,г,25.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Пюре ФРУТОНЯНЯ в ассортименте, 250 г",89.99,69.99,250.0,г,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Мармелад CHUPA CHUPS Страйпсы; Фансы, 120-150 г",139.99,99.99,,,29.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Коньяк НОЙ КЛАССИК 7-летний армянский в подарочной упаковке, 40%, 0,5 л (Армения)",1799.0,1199.0,0.5,л,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Кружка из фарфора с подставкой, 2 шт. 200 мл",669.0,499.99,2.0,шт,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Шоколад РОССИЯ ЩЕДРАЯ ДУША Maxibon клубника-печенье; мороженое-печенье, 80 г",129.99,79.99,80.0,г,39.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Вино CASTILLO DE SOLISTICIO Moscatel-Macabeo белое сухое, 12%, 0,75 л (Испания)",499.0,389.99,0.75,л,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Коньяк РОССИЙСКИЙ Пять звёздочек, 5-летний, 40%, 0,5 л (Россия)",839.99,689.99,0.5,л,18.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Вареники МАРКЕТ ПЕРЕКРЕСТОК с творогом; с вишней, 450 г",229.99,179.99,450.0,г,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Эскалоп ПАВА-ПАВА из филе грудки индейки охлаждённый, 600 г",359.99,269.99,600.0,г,26.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Набор конфет MILKA из молочного шоколада с молочной; ореховой начинкой, 110 г",269.99,199.99,110.0,г,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Шоколад ALPEN GOLD в ассортименте, 85 г",89.99,59.99,85.0,г,34.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Кофе JARDIN в ассортименте, 250 г",599.0,389.99,250.0,г,35.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сгущёнка UFOOD MARKET кокосовая, 250 г",549.99,249.99,250.0,г,55.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Рис MAKFA шлифованный круглозёрный, 800 г",149.99,99.99,800.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Туалетная бумага FAMILIA Plus белая; волшебный цветок двухслойная, 12 шт.",319.99,239.99,12.0,шт,26.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сайра ДОБРОФЛОТ натуральная, 245 г",249.99,199.99,245.0,г,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Колбаса МАЛАХОВСКИЙ Престижная сырокопчёная в обсыпке, 100 г",149.9,99.99,100.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Тушёнка БАРЫШСКИЙ Говядина халяль; свинина, 338 г",299.99,239.99,338.0,г,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Шоколад ECO-BOTANICA горький с апельсиновыми кусочками и витаминами, 90 г",164.99,129.99,90.0,г,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Водка NERPA Deep & Ice, 40%, 0,7 л (Россия)",1899.0,1249.0,0.7,л,35.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Вода СЕНЕЖСКАЯ питьевая газированная; минеральная негазированная, 0,5 л",29.99,19.99,0.5,л,34.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Хлопья ЗЕЛЕНАЯ ЛИНИЯ осяные из голозёрного овса, 375 г",159.99,129.99,375.0,г,19.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Грудинка ВЕЛКОМ Домашняя копчёно-варёная, 350 г",489.99,359.99,350.0,г,27.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Рис МАРКЕТ ПЕРЕКРЕСТОК круглозёрный; длиннозёрный пропаренный, 900 г",144.99,119.99,900.0,г,18.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,6,2022-10-17,
"Сало ЗЕЛЁНАЯ ЛИНИЯ запечённое с можжевельником, 100 г",89.99,74.99,100.0,г,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Карамель РОТФРОНТ Раковые шейки, 250 г",189.99,119.99,250.0,г,37.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Лакомство для собак TITBIT баранья нога, 1 уп.",194.99,169.99,,,13.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Икра осетровая РУССКИЙ ИКОРНЫЙ ДОМ Стандарт зернистая, 50 г",3299.0,2499.0,50.0,г,25.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Филе грудки индейки ШЕФ ПЕРЕКРЕСТОК охлаждённое, 500 г",279.99,229.99,500.0,г,18.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Кофе LAVAZZA Espresso; Qualita Oro Mountain Grown молотый, 250 г",699.99,499.99,250.0,г,29.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Драже NATTY'S Crush Almond; Choconut; Peanut, 80г",229.0,149.99,80.0,г,35.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Соус МАРКЕТ ПЕРЕКРЕСТОК сливочно-чесночный; сырный; сметанный с грибами 42%, 242 мл",75.99,59.99,242.0,мл,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Напиток MEDOVARUS Медовуха; Вишневый Крик, 5,5-5,8%, 1 л (Россия)",219.99,169.99,1.0,л,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Изделие кондитерское MARSHMALLOWS Premium, 200 г",279.99,179.99,200.0,г,36.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Печенье ХЛЕБНЫЙ СПАС сдобное овсяное мультизлаковое яблоко-корица, 250 г",139.99,89.99,250.0,г,36.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Конфеты RAFFAELLO с цельным миндалём в кокосовой обсыпке, 40 г",129.99,99.99,40.0,г,24.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Коктейль МАРКЕТ ПЕРЕКРЕСТОК Тропический в сиропе, 567 г",169.0,139.99,567.0,г,18.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Вино CIELO Primasole Primitivo красное полусухое, 13,5%, 0,75 л (Италия)",1099.0,729.99,0.75,л,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Сыр РАДОСТЬ ВКУСА Витязь 45%, 100 г",104.9,79.99,100.0,г,24.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Творог СЕЛО ЗЕЛЁНОЕ 5%, 200 г",134.99,99.99,200.0,г,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Печенье TAKE A BITEY банан; клубника, 125 г",159.99,124.99,125.0,г,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Рыба Масляная СИТИ-ФУД холодного копчения кусок, 200 г",299.99,249.99,200.0,г,17.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Набор конфет RAFFAELLO с цельным миндалём орехом в кокосовой обсыпке, 240 г",629.99,449.99,240.0,г,29.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Мороженое кокосовое Веган манго-маракуйя; молочное Драгонфрут-гуанабана, 70 г",95.99,69.99,70.0,г,28.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Конфеты БАБАЕВСКИЙ Визит пралине, 400 г",639.99,449.99,400.0,г,30.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Носки мужские OMSA p. 39-41; 42-44 в ассортименте, 1 пара",199.99,129.99,,,36.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Фисташки МАРКЕТ ПЕРЕКРЕСТОК неочищенные жареные с солью, 134 г",299.99,219.99,134.0,г,27.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Станок GILLETE Venus Embrase, 1 шт.",1499.0,1189.0,1.0,шт,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Смесь для выпечки ПЕЧЁМ ДОМА Кекс Изюминка, 300 г",85.99,59.99,300.0,г,31.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Молоко козье СЕЛО ЗЕЛЁНОЕ ультрапастеризованное отборное 2,8-5,6%, 200 г",69.99,44.99,200.0,г,36.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Средство TIRET Turbo для удаления засоров в трубах; Дезинфицирующее для канализационных труб, 465-500 мл",419.99,299.99,500.0,мл,29.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Вафли DR GERARD в молочном шоколаде с какао кремом, 114 г",129.99,99.99,114.0,г,24.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Злаковый десерт DR. KORNER рисовый с молочным; тёмным шоколадом, 34 г",65.99,49.99,34.0,г,25.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Молоко СЕЛО ЗЕЛЁНОЕ ультрапастеризованное 1,5%, 950 мл",99.99,74.99,950.0,мл,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Гель для стирки SYNERGETIC для цветного белья; универсальный биоразлагаемый концентрированный, 2,75 л",1199.0,799.99,2.75,л,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Томаты сливовидные жёлтые, 350 г",129.9,109.99,350.0,г,16.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Заливное МАРКЕТ ПЕРЕКРЁСТОК из индейки с овощами, 250 г",209.0,169.99,250.0,г,19.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Вино ROMAIN DUVERNAY Cotes-du-Rhone Villages AOC Seguret красное сухое, 14%, 0,75 л (Франция)",1299.0,1099.0,0.75,л,16.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Сардельки БЛИЖНИЕ ГОРКИ с говядиной и мясом птицы варёные, 100 г",59.99,39.99,100.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,7,2022-10-17,
"Йогурт питьевой EPICA в ассортименте 2,5-2,9%, 260 г",69.99,54.99,260.0,г,22.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,7,2022-10-17,
